74 	 5 	 0.035974
74.5 	 21 	 0.0693653
75 	 14 	 0.0045085
75.5 	 0 	 0
76 	 0 	 0
76.5 	 0 	 0
77 	 0 	 0
77.5 	 0 	 0
78 	 0 	 0
78.5 	 0 	 0
79 	 15 	 0.0333649
79.5 	 6 	 0.311531
80 	 0 	 0
80.5 	 6 	 0.0020015
81 	 20 	 0.00168975
81.5 	 20 	 0.0019228
82 	 20 	 0.00172085
82.5 	 20 	 0.00204405
83 	 20 	 0.0017758
83.5 	 20 	 0.00155445
84 	 24 	 0.00495108
84.5 	 24 	 0.00292596
85 	 20 	 0.0011684
85.5 	 20 	 0.00059785
86 	 20 	 0.00039645
86.5 	 26 	 0.0851525
87 	 21 	 0.000528667
87.5 	 22 	 0.00168168
88 	 22 	 0.0127
88.5 	 16 	 0.000286812
89 	 24 	 0.000286458
89.5 	 20 	 0.00028685
90 	 20 	 0.00028675
90.5 	 20 	 0.00028675
91 	 20 	 0.0002869
91.5 	 20 	 0.00028685
92 	 20 	 0.00169895
92.5 	 20 	 0.00216545
93 	 20 	 0.001183
93.5 	 20 	 0.00190055
94 	 20 	 0.00187505
94.5 	 20 	 0.0017037
95 	 20 	 0.00232585
95.5 	 21 	 0.00225143
96 	 11 	 0.00222991
96.5 	 20 	 0.0014846
97 	 31 	 0.00545026
97.5 	 30 	 0.0825924
98 	 53 	 0.0468035
98.5 	 26 	 0.00952173
99 	 20 	 0.00638395
99.5 	 20 	 0.00782745
100 	 12 	 0.00860092
100.5 	 17 	 0.0218159
101 	 41 	 0.00686159
101.5 	 103 	 0.019538
102 	 38 	 0.0575306
102.5 	 25 	 0.0032992
103 	 20 	 0.0200821
103.5 	 9 	 0.00642967
104 	 24 	 0.0385588
104.5 	 32 	 0.0875294
105 	 27 	 0.160538
105.5 	 55 	 0.149037
106 	 33 	 0.0636218
106.5 	 44 	 0.0507973
107 	 29 	 0.03538
107.5 	 43 	 0.00211009
108 	 33 	 0.00651955
108.5 	 42 	 0.0105995
109 	 46 	 0.0019967
109.5 	 41 	 0.00850629
110 	 36 	 0.00432139
110.5 	 40 	 0.0032966
111 	 40 	 0.00235227
111.5 	 49 	 0.0109646
112 	 33 	 0.0129024
112.5 	 57 	 0.0173246
113 	 36 	 0.13665
113.5 	 23 	 0.0687994
114 	 27 	 0.00231522
114.5 	 33 	 0.00250755
115 	 41 	 0.0035692
115.5 	 23 	 0.000992304
116 	 25 	 0.022865
116.5 	 45 	 0.0435465
117 	 83 	 0.066214
117.5 	 47 	 0.0160719
118 	 33 	 0.0149289
118.5 	 49 	 0.00205569
119 	 52 	 0.0867168
119.5 	 27 	 0.00329619
120 	 53 	 0.00149406
120.5 	 39 	 0.00200028
121 	 33 	 0.0110217
121.5 	 47 	 0.00785502
122 	 28 	 0.00891857
122.5 	 35 	 0.00964449
123 	 56 	 0.0692683
123.5 	 23 	 0.0184677
124 	 56 	 0.186254
124.5 	 107 	 0.0146365
125 	 100 	 0.0121631
125.5 	 80 	 0.00831339
126 	 73 	 0.0103549
126.5 	 60 	 0.00681178
127 	 58 	 0.0115199
127.5 	 44 	 0.00272641
128 	 68 	 0.0152523
128.5 	 59 	 0.00975666
129 	 62 	 0.0136202
129.5 	 83 	 0.0115681
130 	 118 	 0.0135323
130.5 	 71 	 0.0230672
131 	 64 	 0.0319598
131.5 	 48 	 0.0704182
132 	 107 	 0.159375
132.5 	 48 	 0.0213312
133 	 48 	 0.045287
133.5 	 64 	 0.0214409
134 	 32 	 0.0167253
134.5 	 20 	 0.0002864
135 	 28 	 0.143439
135.5 	 34 	 0.187931
136 	 21 	 0.00647752
136.5 	 35 	 0.00300157
137 	 40 	 0.00224742
137.5 	 27 	 0.00183867
138 	 30 	 0.0093748
138.5 	 40 	 0.07495
139 	 29 	 0.0309486
139.5 	 29 	 0.0434908
140 	 20 	 0.00028615
140.5 	 20 	 0.00028675
141 	 20 	 0.0002861
141.5 	 20 	 0.0002865
142 	 20 	 0.0002865
142.5 	 20 	 0.00028685
143 	 20 	 0.0002868
143.5 	 20 	 0.000286
144 	 20 	 0.0002864
144.5 	 32 	 0.000287
145 	 40 	 0.000286425
145.5 	 40 	 0.000286775
146 	 31 	 0.000286548
146.5 	 20 	 0.00028665
147 	 20 	 0.0002869
147.5 	 20 	 0.00028675
148 	 20 	 0.00028685
148.5 	 20 	 0.0002869
149 	 20 	 0.00097835
149.5 	 20 	 0.002851
150 	 83 	 0.00766193
150.5 	 36 	 0.014503
151 	 30 	 0.0150725
151.5 	 20 	 0.00651225
152 	 9 	 0.00973911
152.5 	 13 	 0.0784784
153 	 9 	 0.0199549
153.5 	 54 	 0.0097945
154 	 26 	 0.00391027
154.5 	 17 	 0.00421418
155 	 7 	 0.00449386
155.5 	 50 	 0.0405485
156 	 49 	 0.00679151
156.5 	 54 	 0.00485437
157 	 59 	 0.00460546
157.5 	 45 	 0.00848911
158 	 40 	 0.0159568
158.5 	 36 	 0.00768825
159 	 86 	 0.18897
159.5 	 37 	 0.0435868
160 	 52 	 0.0496273
160.5 	 49 	 0.10734
161 	 44 	 0.0112589
161.5 	 55 	 0.00279815
162 	 53 	 0.0164393
162.5 	 75 	 0.0865634
163 	 67 	 0.0135844
163.5 	 24 	 0.00406671
164 	 61 	 0.0190102
164.5 	 40 	 0.0020119
165 	 32 	 0.00750597
165.5 	 61 	 0.0213015
166 	 39 	 0.00128185
166.5 	 41 	 0.00243207
167 	 64 	 0.00307231
167.5 	 61 	 0.00295821
168 	 61 	 0.00303298
168.5 	 60 	 0.0013631
169 	 59 	 0.00273769
169.5 	 63 	 0.00205727
170 	 74 	 0.0328725
170.5 	 56 	 0.00547566
171 	 33 	 0.0169888
171.5 	 38 	 0.00440926
172 	 34 	 0.00753294
172.5 	 40 	 0.00357492
173 	 40 	 0.00470458
173.5 	 47 	 0.00723166
174 	 53 	 0.0129842
174.5 	 56 	 0.00332898
175 	 63 	 0.0199138
175.5 	 59 	 0.00490142
176 	 85 	 0.00346974
176.5 	 94 	 0.00896056
177 	 60 	 0.0040766
177.5 	 66 	 0.00630727
178 	 67 	 0.00882078
178.5 	 61 	 0.0142893
179 	 65 	 0.0171303
179.5 	 64 	 0.00403663
180 	 61 	 0.00705267
180.5 	 58 	 0.00247178
181 	 59 	 0.0259524
181.5 	 52 	 0.0387683
182 	 42 	 0.0415196
182.5 	 32 	 0.00543606
183 	 39 	 0.0255957
183.5 	 38 	 0.0555834
184 	 25 	 0.013788
184.5 	 29 	 0.0189287
185 	 59 	 0.0666952
185.5 	 20 	 0.00432875
186 	 36 	 0.0652211
186.5 	 28 	 0.0341696
187 	 23 	 0.0293887
187.5 	 27 	 0.01234
188 	 7 	 0.123317
188.5 	 33 	 0.155028
189 	 19 	 0.0108486
189.5 	 16 	 0.0411854
190 	 56 	 0.0144345
190.5 	 62 	 0.0198695
191 	 43 	 0.0199603
191.5 	 78 	 0.0957864
192 	 47 	 0.0203501
192.5 	 66 	 0.0897724
193 	 73 	 0.360519
193.5 	 87 	 0.0191417
194 	 50 	 0.139776
194.5 	 35 	 0.0615783
195 	 37 	 0.0938857
195.5 	 51 	 0.0687003
196 	 83 	 0.257937
196.5 	 43 	 0.0791583
197 	 31 	 0.280298
197.5 	 20 	 0.00033615
198 	 20 	 0.001085
198.5 	 22 	 0.0324565
199 	 20 	 0.0012301
199.5 	 20 	 0.00227045
200 	 26 	 0.187256
200.5 	 32 	 0.0118683
201 	 33 	 0.0769931
201.5 	 24 	 0.0205007
202 	 53 	 0.166583
202.5 	 32 	 0.0395488
203 	 21 	 0.0177791
203.5 	 12 	 0.0767773
204 	 52 	 0.133183
204.5 	 7 	 0.003816
205 	 37 	 0.00848192
205.5 	 56 	 0.00879632
206 	 33 	 0.00703582
206.5 	 49 	 0.0130753
207 	 41 	 0.0305128
207.5 	 26 	 0.00325323
208 	 21 	 0.00780324
208.5 	 20 	 0.0033811
209 	 17 	 0.00608924
209.5 	 20 	 0.00162505
210 	 21 	 0.0406873
210.5 	 15 	 0.0108116
211 	 41 	 0.0208327
211.5 	 41 	 0.00826412
212 	 33 	 0.00515427
212.5 	 23 	 0.0765478
213 	 3 	 0.078817
213.5 	 28 	 0.0135397
214 	 5 	 0.0125462
214.5 	 12 	 0.0373792
215 	 6 	 0.04549
215.5 	 35 	 0.00493669
216 	 22 	 0.0595161
216.5 	 25 	 0.0686886
217 	 32 	 0.0902241
217.5 	 20 	 0.00581265
218 	 14 	 0.0119062
218.5 	 25 	 0.00969184
219 	 20 	 0.0012659
219.5 	 18 	 0.00512394
220 	 11 	 0.00737336
220.5 	 26 	 0.0034675
221 	 21 	 0.00376495
221.5 	 19 	 0.00606516
222 	 20 	 0.00106825
222.5 	 21 	 0.00105648
223 	 24 	 0.00628342
223.5 	 39 	 0.00367238
224 	 46 	 0.00322624
224.5 	 42 	 0.00488224
225 	 18 	 0.009099
225.5 	 1 	 0.001283
226 	 1 	 0.057149
226.5 	 25 	 0.00580116
227 	 21 	 0.00237448
227.5 	 19 	 0.0340855
228 	 20 	 0.0014876
228.5 	 19 	 0.00663395
229 	 31 	 0.0129085
229.5 	 122 	 0.365103
230 	 66 	 0.089804
230.5 	 54 	 0.0163613
231 	 50 	 0.0216276
231.5 	 45 	 0.0572082
232 	 59 	 0.0409713
232.5 	 61 	 0.00228018
233 	 62 	 0.0136987
233.5 	 60 	 0.00467588
234 	 48 	 0.00706875
234.5 	 38 	 0.0118761
235 	 36 	 0.00986869
235.5 	 29 	 0.000448448
236 	 59 	 0.00400398
236.5 	 60 	 0.00766328
237 	 47 	 0.00729291
237.5 	 37 	 0.00723038
238 	 22 	 0.00278541
238.5 	 20 	 0.001915
239 	 30 	 0.0106883
239.5 	 34 	 0.0310616
240 	 68 	 0.0178672
240.5 	 43 	 0.0133387
241 	 12 	 0.022901
241.5 	 10 	 0.0036325
242 	 31 	 0.0104261
242.5 	 13 	 0.0132633
243 	 21 	 0.178272
243.5 	 28 	 0.372534
244 	 32 	 0.0549239
244.5 	 4 	 0.0478605
245 	 20 	 0.0361609
245.5 	 36 	 0.104385
246 	 54 	 0.00599939
246.5 	 24 	 0.00656342
247 	 53 	 0.00198723
247.5 	 40 	 0.00510527
248 	 39 	 0.00447638
248.5 	 30 	 0.00343563
249 	 29 	 0.00463134
249.5 	 42 	 0.00584664
250 	 47 	 0.00928957
250.5 	 34 	 0.00453915
251 	 104 	 0.00183731
251.5 	 65 	 0.00289355
252 	 58 	 0.0035921
252.5 	 58 	 0.0317855
253 	 78 	 0.182045
253.5 	 35 	 0.00256874
254 	 45 	 0.00202884
254.5 	 23 	 0.00113096
255 	 24 	 0.0129459
255.5 	 25 	 0.0512059
256 	 20 	 0.00057375
256.5 	 20 	 0.0002867
257 	 22 	 0.00148764
257.5 	 22 	 0.00600523
258 	 20 	 0.00049385
258.5 	 20 	 0.00028645
259 	 20 	 0.00028665
259.5 	 20 	 0.00028675
260 	 20 	 0.0002869
260.5 	 41 	 0.0384853
261 	 22 	 0.00441273
261.5 	 32 	 0.174152
262 	 27 	 0.0253667
262.5 	 24 	 0.0169468
263 	 35 	 0.0433485
263.5 	 36 	 0.00317914
264 	 40 	 0.00274762
264.5 	 40 	 0.00282
265 	 24 	 0.00108579
265.5 	 25 	 0.00857936
266 	 71 	 0.0988244
266.5 	 37 	 0.0512774
267 	 40 	 0.0219571
267.5 	 92 	 0.026929
268 	 54 	 0.0125035
268.5 	 110 	 0.0747625
269 	 61 	 0.00918687
269.5 	 52 	 0.0198819
270 	 48 	 0.0982115
270.5 	 64 	 0.0938957
271 	 42 	 0.0737237
271.5 	 47 	 0.0197454
272 	 33 	 0.138602
272.5 	 9 	 0.0112962
273 	 1 	 0.02646
273.5 	 26 	 0.0102086
274 	 31 	 0.0659339
274.5 	 21 	 0.0411557
275 	 7 	 0.112333
275.5 	 3 	 0.243792
276 	 6 	 0.0503653
276.5 	 0 	 0
277 	 0 	 0
277.5 	 4 	 0.378558
278 	 11 	 0.150252
278.5 	 2 	 0.331152
279 	 0 	 0
279.5 	 0 	 0
280 	 0 	 0
280.5 	 0 	 0
281 	 0 	 0
281.5 	 0 	 0
282 	 0 	 0
282.5 	 0 	 0
283 	 0 	 0
283.5 	 1 	 0.842627
284 	 0 	 0
284.5 	 0 	 0
285 	 0 	 0
285.5 	 0 	 0
286 	 0 	 0
286.5 	 0 	 0
287 	 0 	 0
287.5 	 0 	 0
288 	 10 	 0.3843
288.5 	 15 	 0.224827
289 	 7 	 0.553139
289.5 	 1 	 1.12615
290 	 0 	 0
290.5 	 1 	 0.718872
291 	 16 	 0.159397
291.5 	 21 	 0.400169
292 	 68 	 0.122182
292.5 	 13 	 0.0343346
293 	 20 	 0.270368
293.5 	 29 	 0.0825871
294 	 23 	 0.0150356
294.5 	 11 	 0.0440497
295 	 27 	 0.0677951
295.5 	 34 	 0.0477833
296 	 24 	 0.0715097
296.5 	 6 	 0.159777
297 	 14 	 0.33936
297.5 	 20 	 0.229411
298 	 89 	 0.152158
298.5 	 15 	 0.0986989
299 	 14 	 0.403025
299.5 	 64 	 0.227445
300 	 67 	 0.085003
300.5 	 9 	 0.139418
301 	 0 	 0
