speed:200
Node0 remaining power: 2827.16
Node1 remaining power: 2763.38
Node2 remaining power: 3111.39
Node3 remaining power: 3049.91
Node4 remaining power: 3037.87
Node5 remaining power: 3164.03
Node6 remaining power: 3048.25
Node7 remaining power: 3008.15
Node8 remaining power: 2806.11
Node9 remaining power: 2837.03
Node10 remaining power: 2891.76
Node11 remaining power: 2965.85
Node12 remaining power: 3063.97
Node13 remaining power: 2974.47
Node14 remaining power: 2978.58
Node15 remaining power: 2875.88
Node16 remaining power: 2862.06
Node17 remaining power: 2775.48
Node18 remaining power: 2940.03
Node19 remaining power: 2857.48
Node20 remaining power: 3052.99
Node21 remaining power: 3146.08
Node22 remaining power: 3244.44
Node23 remaining power: 2816.87
Node24 remaining power: 2727.79
Node25 remaining power: 3064.66
Node26 remaining power: 2822.49
Node27 remaining power: 2779.74
Node28 remaining power: 3018.87
Node29 remaining power: 3306.83
Node30 remaining power: 3147.56
Node31 remaining power: 2948.23
Node32 remaining power: 2962.69
Node33 remaining power: 2794.77
Node34 remaining power: 2961.54
Node35 remaining power: 3133.47
Node36 remaining power: 2845.26
Node37 remaining power: 3022.74
Node38 remaining power: 3057.42
Node39 remaining power: 3103.36
Node40 remaining power: 2982.22
Node41 remaining power: 3213.49
Node42 remaining power: 2989.23
Node43 remaining power: 2904.81
Node44 remaining power: 2797.24
Node45 remaining power: 2996.02
Node46 remaining power: 2811.13
Node47 remaining power: 2969.78
Node48 remaining power: 3000.31
Node49 remaining power: 2763.36

speed:30
Node0 remaining power: 2281.75
Node1 remaining power: 1646.75
Node2 remaining power: 2350.98
Node3 remaining power: 2117.09
Node4 remaining power: 1660.25
Node5 remaining power: 1821.62
Node6 remaining power: 2292.9
Node7 remaining power: 2114.11
Node8 remaining power: 2080.27
Node9 remaining power: 1971.78
Node10 remaining power: 1661.23
Node11 remaining power: 1801.55
Node12 remaining power: 2411.31
Node13 remaining power: 2775.74
Node14 remaining power: 1840.77
Node15 remaining power: 1829.49
Node16 remaining power: 2287.47
Node17 remaining power: 1810.53
Node18 remaining power: 2351.71
Node19 remaining power: 1560.95
Node20 remaining power: 2364.51
Node21 remaining power: 1690.88
Node22 remaining power: 1822.64
Node23 remaining power: 1713.65
Node24 remaining power: 1821.84
Node25 remaining power: 1532.19
Node26 remaining power: 1766.27
Node27 remaining power: 1687.95
Node28 remaining power: 2124.51
Node29 remaining power: 2890.08
Node30 remaining power: 1536.38
Node31 remaining power: 1641
Node32 remaining power: 2218.73
Node33 remaining power: 1835.07
Node34 remaining power: 2110.47
Node35 remaining power: 2049.66
Node36 remaining power: 2465.55
Node37 remaining power: 2751.99
Node38 remaining power: 1984.74
Node39 remaining power: 2778.51
Node40 remaining power: 1729.06
Node41 remaining power: 1829.17
Node42 remaining power: 1834.03
Node43 remaining power: 2285.7
Node44 remaining power: 2115.3
Node45 remaining power: 2264.67
Node46 remaining power: 2502.17
Node47 remaining power: 1737.24
Node48 remaining power: 1596.48
Node49 remaining power: 2712.54

5
Node0 remaining power: 1757.6
Node1 remaining power: 1323.82
Node2 remaining power: 2397.75
Node3 remaining power: 1696.55
Node4 remaining power: 1354.8
Node5 remaining power: 1801.62
Node6 remaining power: 1864.74
Node7 remaining power: 1537.9
Node8 remaining power: 2115.01
Node9 remaining power: 1892.16
Node10 remaining power: 1424.12
Node11 remaining power: 1408.37
Node12 remaining power: 2262.65
Node13 remaining power: 2364.47
Node14 remaining power: 1365.26
Node15 remaining power: 1381.61
Node16 remaining power: 1759.69
Node17 remaining power: 1613.74
Node18 remaining power: 1752.37
Node19 remaining power: 1318.67
Node20 remaining power: 1804.37
Node21 remaining power: 1313.31
Node22 remaining power: 1773.81
Node23 remaining power: 1384.22
Node24 remaining power: 1835.39
Node25 remaining power: 1312.62
Node26 remaining power: 1591.73
Node27 remaining power: 1497.52
Node28 remaining power: 1669.86
Node29 remaining power: 2614.76
Node30 remaining power: 1294.31
Node31 remaining power: 1408.66
Node32 remaining power: 1630.37
Node33 remaining power: 1655.34
Node34 remaining power: 1754.17
Node35 remaining power: 1520.87
Node36 remaining power: 2415.66
Node37 remaining power: 1999.08
Node38 remaining power: 1609.41
Node39 remaining power: 2310.61
Node40 remaining power: 1413.52
Node41 remaining power: 1578.6
Node42 remaining power: 1505.63
Node43 remaining power: 2097.74
Node44 remaining power: 2210.69
Node45 remaining power: 2274.35
Node46 remaining power: 2154.56
Node47 remaining power: 1728.82
Node48 remaining power: 1342.22
Node49 remaining power: 2038.87
