speed:50m/s lossmodel:5
Node0 remaining power: 3291.04
Node1 remaining power: 2921.44
Node2 remaining power: 3755.97
Node3 remaining power: 3771.01
Node4 remaining power: 2927.07
Node5 remaining power: 3255.22
Node6 remaining power: 3728.79
Node7 remaining power: 3318.88
Node8 remaining power: 3345.14
Node9 remaining power: 3662.01
Node10 remaining power: 3305.61
Node11 remaining power: 3116.11
Node12 remaining power: 3770.29
Node13 remaining power: 4126.66
Node14 remaining power: 3068.7
Node15 remaining power: 3249.3
Node16 remaining power: 3380.85
Node17 remaining power: 3338.94
Node18 remaining power: 3625.92
Node19 remaining power: 2931.05
Node20 remaining power: 3330.71
Node21 remaining power: 2960.69
Node22 remaining power: 3212.91
Node23 remaining power: 2950.24
Node24 remaining power: 3247.03
Node25 remaining power: 2916.65
Node26 remaining power: 3312.28
Node27 remaining power: 2861.77
Node28 remaining power: 3217.63
Node29 remaining power: 3863.43
Node30 remaining power: 2784.3
Node31 remaining power: 2933.92
Node32 remaining power: 3410.1
Node33 remaining power: 3448.21
Node34 remaining power: 3658.66
Node35 remaining power: 3420.89
Node36 remaining power: 3463.1
Node37 remaining power: 3629.37
Node38 remaining power: 3218.79
Node39 remaining power: 4153.07
Node40 remaining power: 2974.17
Node41 remaining power: 2981.71
Node42 remaining power: 3015.59
Node43 remaining power: 3301.9
Node44 remaining power: 3547.05
Node45 remaining power: 3764.16
Node46 remaining power: 3500.67
Node47 remaining power: 3134.6
Node48 remaining power: 3097.53
Node49 remaining power: 3693.72

rng:8
Node0 remaining power: 4336.18
Node1 remaining power: 3543.12
Node2 remaining power: 3220.82
Node3 remaining power: 3534.51
Node4 remaining power: 3464.82
Node5 remaining power: 3813.11
Node6 remaining power: 3548.67
Node7 remaining power: 3899.39
Node8 remaining power: 3697.95
Node9 remaining power: 3147.2
Node10 remaining power: 3516.48
Node11 remaining power: 3881.81
Node12 remaining power: 3110.97
Node13 remaining power: 3241.83
Node14 remaining power: 3961.34
Node15 remaining power: 3343.53
Node16 remaining power: 3174.81
Node17 remaining power: 3589.2
Node18 remaining power: 3828.8
Node19 remaining power: 3454.27
Node20 remaining power: 3641.91
Node21 remaining power: 3773.01
Node22 remaining power: 3420.2
Node23 remaining power: 3030.67
Node24 remaining power: 3550.23
Node25 remaining power: 3756.85
Node26 remaining power: 3988.84
Node27 remaining power: 4298.76
Node28 remaining power: 3736.72
Node29 remaining power: 3751.5
