Node0 remaining power: 2827.16
Node1 remaining power: 2763.38
Node2 remaining power: 3111.39
Node3 remaining power: 3049.91
Node4 remaining power: 3037.87
Node5 remaining power: 3164.03
Node6 remaining power: 3048.25
Node7 remaining power: 3008.15
Node8 remaining power: 2806.11
Node9 remaining power: 2837.03
Node10 remaining power: 2891.76
Node11 remaining power: 2965.85
Node12 remaining power: 3063.97
Node13 remaining power: 2974.47
Node14 remaining power: 2978.58
Node15 remaining power: 2875.88
Node16 remaining power: 2862.06
Node17 remaining power: 2775.48
Node18 remaining power: 2940.03
Node19 remaining power: 2857.48
Node20 remaining power: 3052.99
Node21 remaining power: 3146.08
Node22 remaining power: 3244.44
Node23 remaining power: 2816.87
Node24 remaining power: 2727.79
Node25 remaining power: 3064.66
Node26 remaining power: 2822.49
Node27 remaining power: 2779.74
Node28 remaining power: 3018.87
Node29 remaining power: 3306.83
Node30 remaining power: 3147.56
Node31 remaining power: 2948.23
Node32 remaining power: 2962.69
Node33 remaining power: 2794.77
Node34 remaining power: 2961.54
Node35 remaining power: 3133.47
Node36 remaining power: 2845.26
Node37 remaining power: 3022.74
Node38 remaining power: 3057.42
Node39 remaining power: 3103.36
Node40 remaining power: 2982.22
Node41 remaining power: 3213.49
Node42 remaining power: 2989.23
Node43 remaining power: 2904.81
Node44 remaining power: 2797.24
Node45 remaining power: 2996.02
Node46 remaining power: 2811.13
Node47 remaining power: 2969.78
Node48 remaining power: 3000.31
Node49 remaining power: 2763.36
