speed:200
Node0 remaining power: 2619.7
Node1 remaining power: 2510.53
Node2 remaining power: 2878.9
Node3 remaining power: 2862.56
Node4 remaining power: 2843.98
Node5 remaining power: 2900.02
Node6 remaining power: 2791.17
Node7 remaining power: 2734.87
Node8 remaining power: 2541.16
Node9 remaining power: 2601.76
Node10 remaining power: 2623.01
Node11 remaining power: 2720.29
Node12 remaining power: 2853.46
Node13 remaining power: 2760.98
Node14 remaining power: 2735.97
Node15 remaining power: 2610.74
Node16 remaining power: 2624.97
Node17 remaining power: 2542.12
Node18 remaining power: 2667.42
Node19 remaining power: 2591.54
Node20 remaining power: 2816.6
Node21 remaining power: 2884.04
Node22 remaining power: 2965.23
Node23 remaining power: 2543.57
Node24 remaining power: 2436.85
Node25 remaining power: 2821.79
Node26 remaining power: 2551.09
Node27 remaining power: 2523.09
Node28 remaining power: 2747.26
Node29 remaining power: 3053.58
Node30 remaining power: 2901.54
Node31 remaining power: 2610.21
Node32 remaining power: 2741.55
Node33 remaining power: 2616.52
Node34 remaining power: 2678.63
Node35 remaining power: 2906.81
Node36 remaining power: 2594.51
Node37 remaining power: 2805.16
Node38 remaining power: 2805.8
Node39 remaining power: 2862.07
Node40 remaining power: 2766.21
Node41 remaining power: 2927.26
Node42 remaining power: 2669.22
Node43 remaining power: 2614.46
Node44 remaining power: 2538.62
Node45 remaining power: 2797.06
Node46 remaining power: 2516.73
Node47 remaining power: 2680.97
Node48 remaining power: 2725.11
Node49 remaining power: 2513.96

speed:30
Node0 remaining power: 2239.71
Node1 remaining power: 1766.11
Node2 remaining power: 2797.95
Node3 remaining power: 2488.84
Node4 remaining power: 1851.53
Node5 remaining power: 2150.07
Node6 remaining power: 2292.81
Node7 remaining power: 2191.55
Node8 remaining power: 2395.41
Node9 remaining power: 2231.91
Node10 remaining power: 1899.16
Node11 remaining power: 1836.61
Node12 remaining power: 2857.64
Node13 remaining power: 2821.43
Node14 remaining power: 1997.51
Node15 remaining power: 1860.47
Node16 remaining power: 2250.66
Node17 remaining power: 1967.75
Node18 remaining power: 2211.32
Node19 remaining power: 1757.58
Node20 remaining power: 2289.1
Node21 remaining power: 1826.77
Node22 remaining power: 2138.5
Node23 remaining power: 1810.04
Node24 remaining power: 2144.62
Node25 remaining power: 1716.72
Node26 remaining power: 2076.21
Node27 remaining power: 1894.52
Node28 remaining power: 2197.45
Node29 remaining power: 3151.02
Node30 remaining power: 1745.56
Node31 remaining power: 1900.66
Node32 remaining power: 2249.11
Node33 remaining power: 2157.16
Node34 remaining power: 2309.83
Node35 remaining power: 2008.1
Node36 remaining power: 2738.41
Node37 remaining power: 2585.63
Node38 remaining power: 1949.81
Node39 remaining power: 2838.43
Node40 remaining power: 1932.03
Node41 remaining power: 2019.13
Node42 remaining power: 1965.76
Node43 remaining power: 2454.49
Node44 remaining power: 2528.9
Node45 remaining power: 2686.31
Node46 remaining power: 2324.89
Node47 remaining power: 2045.97
Node48 remaining power: 1813.97
Node49 remaining power: 2559.37

speed:5
Node0 remaining power: 2181.31
Node1 remaining power: 1727.28
Node2 remaining power: 2709.08
Node3 remaining power: 2026.65
Node4 remaining power: 1771.23
Node5 remaining power: 2208.06
Node6 remaining power: 2190.16
Node7 remaining power: 1970.56
Node8 remaining power: 2495.96
Node9 remaining power: 2201.6
Node10 remaining power: 1785.03
Node11 remaining power: 1817.62
Node12 remaining power: 2623.78
Node13 remaining power: 2573.93
Node14 remaining power: 1773.34
Node15 remaining power: 1785.59
Node16 remaining power: 2210.32
Node17 remaining power: 1953.15
Node18 remaining power: 2186.15
Node19 remaining power: 1725.18
Node20 remaining power: 2254.86
Node21 remaining power: 1714.75
Node22 remaining power: 2191.84
Node23 remaining power: 1839.88
Node24 remaining power: 2197.47
Node25 remaining power: 1714.29
Node26 remaining power: 1920.22
Node27 remaining power: 1903.58
Node28 remaining power: 2097.86
Node29 remaining power: 3018.55
Node30 remaining power: 1694.41
Node31 remaining power: 1783.76
Node32 remaining power: 2055.26
Node33 remaining power: 1983.93
Node34 remaining power: 2063.31
Node35 remaining power: 1936.15
Node36 remaining power: 2841.21
Node37 remaining power: 2485.71
Node38 remaining power: 2008.04
Node39 remaining power: 2551.79
Node40 remaining power: 1820.44
Node41 remaining power: 1993.27
Node42 remaining power: 1927.46
Node43 remaining power: 2566.6
Node44 remaining power: 2564.49
Node45 remaining power: 2561.05
Node46 remaining power: 2615.63
Node47 remaining power: 2116.19
Node48 remaining power: 1703.65
Node49 remaining power: 2475.68
