Node0 remaining power: 3116.94
Node1 remaining power: 3106.89
Node2 remaining power: 2923.97
Node3 remaining power: 3048.88
Node4 remaining power: 3273.29
Node5 remaining power: 2938.29
Node6 remaining power: 3010.68
Node7 remaining power: 2922.72
Node8 remaining power: 2925.75
Node9 remaining power: 2877.33
Node10 remaining power: 2941.6
Node11 remaining power: 2820.89
Node12 remaining power: 2876.73
Node13 remaining power: 3102.15
Node14 remaining power: 3089.48
Node15 remaining power: 2938.09
Node16 remaining power: 3088.51
Node17 remaining power: 2859.42
Node18 remaining power: 3059.83
Node19 remaining power: 3279.29
Node20 remaining power: 2852.31
Node21 remaining power: 3152.61
Node22 remaining power: 3131.84
Node23 remaining power: 3603.59
Node24 remaining power: 3278.9
Node25 remaining power: 2823.89
Node26 remaining power: 2931.83
Node27 remaining power: 3593.19
Node28 remaining power: 2850.45
Node29 remaining power: 3030.7
Node30 remaining power: 4040.82
Node31 remaining power: 4123.83
Node32 remaining power: 4234.04
Node33 remaining power: 3549.6
Node34 remaining power: 3573.57
Node35 remaining power: 3912.77
Node36 remaining power: 3462.73
Node37 remaining power: 3698.68
Node38 remaining power: 3373.32
Node39 remaining power: 4259.66
Node40 remaining power: 4783.64
Node41 remaining power: 3019.87
Node42 remaining power: 4588.19
Node43 remaining power: 4184.94
Node44 remaining power: 3946.07
Node45 remaining power: 4316.09
Node46 remaining power: 4203.22
Node47 remaining power: 4242.44
Node48 remaining power: 4715.73
Node49 remaining power: 4113.33
