Node0 remaining power: 3084
Node1 remaining power: 3050.29
Node2 remaining power: 2891.24
Node3 remaining power: 3094.87
Node4 remaining power: 3334.24
Node5 remaining power: 2941.22
Node6 remaining power: 2921.99
Node7 remaining power: 2959.39
Node8 remaining power: 2933.27
Node9 remaining power: 2808.98
Node10 remaining power: 2896.2
Node11 remaining power: 2745.31
Node12 remaining power: 2860.76
Node13 remaining power: 3022.48
Node14 remaining power: 3028.39
Node15 remaining power: 2910.15
Node16 remaining power: 2989.89
Node17 remaining power: 2784.48
Node18 remaining power: 3081.08
Node19 remaining power: 3278.38
Node20 remaining power: 2779.81
Node21 remaining power: 3154.54
Node22 remaining power: 3128.87
Node23 remaining power: 3489.85
Node24 remaining power: 3312.11
Node25 remaining power: 2770.11
Node26 remaining power: 2853.28
Node27 remaining power: 3533.86
Node28 remaining power: 2808.04
Node29 remaining power: 2952.36
Node30 remaining power: 4029.66
Node31 remaining power: 4062.37
Node32 remaining power: 4134.49
Node33 remaining power: 3425.82
Node34 remaining power: 3549.29
Node35 remaining power: 3789.45
Node36 remaining power: 3389.44
Node37 remaining power: 3632.92
Node38 remaining power: 3281.29
Node39 remaining power: 4172.09
Node40 remaining power: 4736.22
Node41 remaining power: 2953.66
Node42 remaining power: 4522.64
Node43 remaining power: 4114.74
Node44 remaining power: 3790.53
Node45 remaining power: 4237.95
Node46 remaining power: 4072.24
Node47 remaining power: 4144.02
Node48 remaining power: 4669.46
Node49 remaining power: 4060.03
